M,adv_a_position,adv_per_query,attack,both_sides,correct_answer_pct,dataset,experiment_full_name,false_removal_rate,incorrect_answer_pct,inference_time,model,no_questions,removal,repeat,retriver,score,success_injection_rate,success_removal_rate,top_k
10,start,3,hotflip,1,78.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.22%,9.00%,119.89,gpt,1,drift,10,contriever,cos,0.11%,0.81%,5
10,end,3,hotflip,1,76.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.16%,7.00%,116.17,gpt,1,drift,10,contriever,dot,0.05%,0.92%,5
10,start,3,hotflip,1,80.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.08%,5.00%,121.01,gpt,1,drift,10,contriever,dot,0.02%,0.97%,5
10,end,3,hotflip,1,81.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.47%,7.00%,97.74,gpt,1,kmeans_ngram,10,contriever,cos,0.03%,0.95%,5
10,start,3,hotflip,1,80.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.45%,7.00%,96.63,gpt,1,kmeans_ngram,10,contriever,cos,0.04%,0.93%,5
10,end,3,hotflip,1,66.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.33%,17.00%,96.93,gpt,1,kmeans_ngram,10,contriever,dot,0.12%,0.79%,5
10,start,3,hotflip,1,67.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.33%,16.00%,105.51,gpt,1,kmeans_ngram,10,contriever,dot,0.13%,0.77%,5
10,start,3,none,1,86.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_none-removal_all-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,,2.00%,75.62,gpt,1,all,10,contriever,dot,0.00%,,5
10,end,3,none,1,83.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_none-removal_drift-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.25%,1.00%,107.24,gpt,1,drift,10,contriever,cos,0.00%,1.00%,5
10,start,3,none,1,82.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_none-removal_drift-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.25%,1.00%,108.10,gpt,1,drift,10,contriever,cos,0.00%,1.00%,5
10,end,3,none,1,75.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_none-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.09%,2.00%,123.71,gpt,1,drift,10,contriever,dot,0.00%,1.00%,5
10,start,3,none,1,78.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_none-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.09%,2.00%,111.08,gpt,1,drift,10,contriever,dot,0.00%,1.00%,5
10,end,3,none,1,84.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_none-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.43%,1.00%,92.46,gpt,1,kmeans_ngram,10,contriever,cos,0.00%,1.00%,5
10,start,3,none,1,84.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_none-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.43%,1.00%,86.67,gpt,1,kmeans_ngram,10,contriever,cos,0.00%,1.00%,5
10,end,3,none,1,82.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_none-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.30%,4.00%,87.34,gpt,1,kmeans_ngram,10,contriever,dot,0.00%,1.00%,5
10,start,3,none,1,82.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_none-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.30%,4.00%,88.01,gpt,1,kmeans_ngram,10,contriever,dot,0.00%,1.00%,5
10,end,1,hotflip,1,68.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query1-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.25%,19.00%,115.65,gpt,1,drift,10,contriever,cos,0.15%,0.25%,5
10,start,1,hotflip,1,80.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query1-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.24%,4.00%,113.96,gpt,1,drift,10,contriever,cos,0.04%,0.79%,5
10,end,5,hotflip,1,41.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query5-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.25%,55.00%,114.36,gpt,1,drift,10,contriever,cos,0.68%,0.30%,5
10,start,5,hotflip,1,71.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query5-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.21%,20.00%,114.42,gpt,1,drift,10,contriever,cos,0.20%,0.79%,5
10,end,1,hotflip,1,77.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query1-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.11%,7.00%,114.24,gpt,1,drift,10,contriever,dot,0.02%,0.92%,5
10,start,1,hotflip,1,82.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query1-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.09%,1.00%,119.39,gpt,1,drift,10,contriever,dot,0.01%,0.95%,5
10,end,5,hotflip,1,74.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query5-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.21%,11.00%,109.23,gpt,1,drift,10,contriever,dot,0.07%,0.93%,5
10,start,5,hotflip,1,76.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query5-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.08%,8.00%,113.37,gpt,1,drift,10,contriever,dot,0.05%,0.95%,5
10,end,1,hotflip,1,61.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query1-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.43%,29.00%,99.05,gpt,1,kmeans_ngram,10,contriever,cos,0.18%,0.11%,5
10,start,1,hotflip,1,64.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query1-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.42%,23.00%,92.25,gpt,1,kmeans_ngram,10,contriever,cos,0.18%,0.11%,5
10,end,5,hotflip,1,87.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query5-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.46%,3.00%,104.20,gpt,1,kmeans_ngram,10,contriever,cos,0.03%,0.97%,5
10,start,5,hotflip,1,81.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query5-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.46%,9.00%,95.12,gpt,1,kmeans_ngram,10,contriever,cos,0.03%,0.96%,5
10,end,1,hotflip,1,61.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query1-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.32%,26.00%,102.09,gpt,1,kmeans_ngram,10,contriever,dot,0.19%,0.03%,5
10,start,1,hotflip,1,62.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query1-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.32%,22.00%,103.30,gpt,1,kmeans_ngram,10,contriever,dot,0.18%,0.10%,5
10,end,5,hotflip,1,71.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query5-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides,0.34%,14.00%,101.63,gpt,1,kmeans_ngram,10,contriever,dot,0.09%,0.89%,5
10,start,5,hotflip,1,68.00%,msmarco,dataset_msmarco-retriver_contriever-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query5-adv_a_position_start-Top_5-Seed_12_no_questions_both_sides,0.34%,14.00%,106.00,gpt,1,kmeans_ngram,10,contriever,dot,0.10%,0.89%,5
10,start,3,none,0,5.00%,mirage,dataset_mirage-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_none-removal_all-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,,5.00%,8.54,meta,0,all,10,contriever,dot,0.00%,,5
10,start,3,none,0,59.00%,mirage,dataset_mirage-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_none-removal_none-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,,3.00%,82.23,meta,0,none,10,contriever,dot,0.00%,,5
10,end,3,none,0,59.00%,mirage,dataset_mirage-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_none-removal_none-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,,3.00%,82.14,meta,0,none,10,contriever,dot,0.00%,,5
10,start,1,hotflip,0,58.00%,mirage,dataset_mirage-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query1-adv_a_position_start-Top_5-Seed_12_both_combined,0.08%,3.00%,34.08,meta,0,drift,10,contriever,dot,0.00%,1.00%,5
10,start,3,hotflip,0,58.00%,mirage,dataset_mirage-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,0.08%,3.00%,40.16,meta,0,drift,10,contriever,dot,0.00%,1.00%,5
10,start,5,hotflip,0,57.00%,mirage,dataset_mirage-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query5-adv_a_position_start-Top_5-Seed_12_both_combined,0.08%,5.00%,47.56,meta,0,drift,10,contriever,dot,0.00%,1.00%,5
10,end,1,hotflip,0,58.00%,mirage,dataset_mirage-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query1-adv_a_position_end-Top_5-Seed_12_both_combined,0.08%,3.00%,33.03,meta,0,drift,10,contriever,dot,0.00%,1.00%,5
10,end,3,hotflip,0,58.00%,mirage,dataset_mirage-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,0.08%,3.00%,48.58,meta,0,drift,10,contriever,dot,0.00%,1.00%,5
10,end,5,hotflip,0,57.00%,mirage,dataset_mirage-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query5-adv_a_position_end-Top_5-Seed_12_both_combined,0.08%,4.00%,49.17,meta,0,drift,10,contriever,dot,0.01%,0.99%,5
10,start,1,hotflip,0,30.00%,mirage,dataset_mirage-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query1-adv_a_position_start-Top_5-Seed_12_both_combined,0.08%,60.00%,32.77,meta,0,kmeans_ngram,10,contriever,dot,0.20%,0.00%,5
10,start,3,hotflip,0,49.00%,mirage,dataset_mirage-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,0.11%,9.00%,38.71,meta,0,kmeans_ngram,10,contriever,dot,0.02%,0.97%,5
10,start,5,hotflip,0,54.00%,mirage,dataset_mirage-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query5-adv_a_position_start-Top_5-Seed_12_both_combined,0.10%,4.00%,36.29,meta,0,kmeans_ngram,10,contriever,dot,0.00%,1.00%,5
10,end,1,hotflip,0,7.00%,mirage,dataset_mirage-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query1-adv_a_position_end-Top_5-Seed_12_both_combined,0.08%,83.00%,32.43,meta,0,kmeans_ngram,10,contriever,dot,0.20%,0.00%,5
10,end,3,hotflip,0,49.00%,mirage,dataset_mirage-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,0.13%,7.00%,37.71,meta,0,kmeans_ngram,10,contriever,dot,0.02%,0.97%,5
10,end,5,hotflip,0,51.00%,mirage,dataset_mirage-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query5-adv_a_position_end-Top_5-Seed_12_both_combined,0.11%,5.00%,35.67,meta,0,kmeans_ngram,10,contriever,dot,0.01%,0.99%,5
10,start,1,hotflip,0,64.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query1-adv_a_position_start-Top_5-Seed_12_both_combined,0.07%,3.00%,33.23,meta,0,drift,10,contriever-ms,dot,0.00%,1.00%,5
10,end,1,hotflip,0,64.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query1-adv_a_position_end-Top_5-Seed_12_both_combined,0.07%,3.00%,35.66,meta,0,drift,10,contriever-ms,dot,0.00%,1.00%,5
10,end,3,hotflip,0,64.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,0.07%,3.00%,46.72,meta,0,drift,10,contriever-ms,dot,0.00%,1.00%,5
10,start,3,hotflip,0,64.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,0.07%,3.00%,46.75,meta,0,drift,10,contriever-ms,dot,0.00%,1.00%,5
10,start,5,hotflip,0,64.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query5-adv_a_position_start-Top_5-Seed_12_both_combined,0.07%,3.00%,45.86,meta,0,drift,10,contriever-ms,dot,0.00%,1.00%,5
10,end,5,hotflip,0,64.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query5-adv_a_position_end-Top_5-Seed_12_both_combined,0.07%,3.00%,54.10,meta,0,drift,10,contriever-ms,dot,0.00%,1.00%,5
10,start,1,hotflip,0,29.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query1-adv_a_position_start-Top_5-Seed_12_both_combined,0.07%,56.00%,31.10,meta,0,kmeans_ngram,10,contriever-ms,dot,0.20%,0.00%,5
10,start,3,hotflip,0,58.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,0.14%,7.00%,30.48,meta,0,kmeans_ngram,10,contriever-ms,dot,0.02%,0.97%,5
10,start,5,hotflip,0,58.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query5-adv_a_position_start-Top_5-Seed_12_both_combined,0.11%,5.00%,32.26,meta,0,kmeans_ngram,10,contriever-ms,dot,0.01%,0.99%,5
10,end,5,hotflip,0,57.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query5-adv_a_position_end-Top_5-Seed_12_both_combined,0.13%,12.00%,30.18,meta,0,kmeans_ngram,10,contriever-ms,dot,0.04%,0.96%,5
10,end,3,hotflip,0,55.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,0.14%,9.00%,27.90,meta,0,kmeans_ngram,10,contriever-ms,dot,0.02%,0.96%,5
10,end,1,hotflip,0,13.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query1-adv_a_position_end-Top_5-Seed_12_both_combined,0.07%,79.00%,28.82,meta,0,kmeans_ngram,10,contriever-ms,dot,0.20%,0.00%,5
10,end,1,hotflip,0,71.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query1-adv_a_position_end-Top_5-Seed_12_both_combined,0.07%,3.00%,310.29,gpt,0,drift,10,contriever-ms,dot,0.00%,1.00%,5
10,start,1,hotflip,0,73.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query1-adv_a_position_start-Top_5-Seed_12_both_combined,0.07%,3.00%,251.71,gpt,0,drift,10,contriever-ms,dot,0.00%,1.00%,5
10,end,3,hotflip,0,72.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,0.07%,3.00%,257.07,gpt,0,drift,10,contriever-ms,dot,0.00%,1.00%,5
10,start,3,hotflip,0,71.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,0.07%,3.00%,257.01,gpt,0,drift,10,contriever-ms,dot,0.00%,1.00%,5
10,end,5,hotflip,0,70.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query5-adv_a_position_end-Top_5-Seed_12_both_combined,0.07%,3.00%,331.62,gpt,0,drift,10,contriever-ms,dot,0.00%,1.00%,5
10,start,5,hotflip,0,71.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query5-adv_a_position_start-Top_5-Seed_12_both_combined,0.07%,3.00%,260.07,gpt,0,drift,10,contriever-ms,dot,0.00%,1.00%,5
10,end,1,hotflip,0,3.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query1-adv_a_position_end-Top_5-Seed_12_both_combined,0.07%,91.00%,208.35,gpt,0,kmeans_ngram,10,contriever-ms,dot,0.20%,0.00%,5
10,start,1,hotflip,0,42.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query1-adv_a_position_start-Top_5-Seed_12_both_combined,0.07%,41.00%,205.14,gpt,0,kmeans_ngram,10,contriever-ms,dot,0.20%,0.00%,5
10,end,3,hotflip,0,62.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_both_combined,0.14%,9.00%,214.83,gpt,0,kmeans_ngram,10,contriever-ms,dot,0.02%,0.96%,5
10,start,3,hotflip,0,62.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,0.14%,5.00%,217.41,gpt,0,kmeans_ngram,10,contriever-ms,dot,0.02%,0.97%,5
10,end,5,hotflip,0,62.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query5-adv_a_position_end-Top_5-Seed_12_both_combined,0.13%,13.00%,228.07,gpt,0,kmeans_ngram,10,contriever-ms,dot,0.04%,0.96%,5
10,start,5,hotflip,0,68.00%,mirage,dataset_mirage-retriver_contriever-ms-model_true_gpt-4o-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-dot-adv_per_query5-adv_a_position_start-Top_5-Seed_12_both_combined,0.11%,5.00%,234.03,gpt,0,kmeans_ngram,10,contriever-ms,dot,0.01%,0.99%,5
10,start,1,hotflip,0,33.00%,hotpotqa,dataset_hotpotqa-retriver_ance-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query1-adv_a_position_start-Top_5-Seed_12_both_combined,0.09%,62.00%,29.17,meta,0,drift,10,ance,cos,0.20%,0.00%,5
10,start,3,hotflip,0,19.00%,hotpotqa,dataset_hotpotqa-retriver_ance-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_both_combined,0.09%,80.00%,37.02,meta,0,drift,10,ance,cos,0.59%,0.01%,5
10,start,5,hotflip,0,4.00%,hotpotqa,dataset_hotpotqa-retriver_ance-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query5-adv_a_position_start-Top_5-Seed_12_both_combined,0.09%,96.00%,36.80,meta,0,drift,10,ance,cos,0.99%,0.01%,5
10,end,1,hotflip,0,43.00%,hotpotqa,dataset_hotpotqa-retriver_ance-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query1-adv_a_position_end-Top_5-Seed_12_both_combined,0.09%,50.00%,25.01,meta,0,drift,10,ance,cos,0.19%,0.04%,5
